Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     1,Arena 7,0:00:14-0:00:16,0.00013781,6.89049E-05
Trial     1,Arena 7,0:00:16-0:00:18,0.000174232,0.000087116
Trial     1,Arena 7,0:00:18-0:00:20,9.05688E-05,4.52844E-05
Trial     1,Arena 7,0:00:20-0:00:22,0.00013079,6.53949E-05
Trial     1,Arena 7,0:00:22-0:00:24,0.000100299,5.01494E-05
Trial     1,Arena 7,0:00:24-0:00:26,0.000178499,8.92494E-05
Trial     1,Arena 7,0:00:26-0:00:28,0.000285833,0.000142917
Trial     1,Arena 7,0:00:28-0:00:30,0.000123519,6.17595E-05
Trial     1,Arena 7,0:00:30-0:00:32,0.000113733,5.68667E-05
Trial     1,Arena 7,0:00:32-0:00:34,8.02012E-05,4.01006E-05
Trial     1,Arena 7,0:00:34-0:00:36,0.000130615,6.53077E-05
Trial     1,Arena 7,0:00:36-0:00:38,0.00203121,0.0010156
Trial     1,Arena 7,0:00:38-0:00:40,0.00317258,0.00158629
Trial     1,Arena 7,0:00:40-0:00:42,4.20003E-05,2.10002E-05
Trial     1,Arena 7,0:00:42-0:00:44,0.00445381,0.0022269
Trial     1,Arena 7,0:00:44-0:00:46,0.00149702,0.000748509
Trial     1,Arena 7,0:00:46-0:00:48,0.00159985,0.000799927
Trial     1,Arena 7,0:00:48-0:00:50,7.99284E-05,3.99642E-05
Trial     1,Arena 7,0:00:50-0:00:52,0.00035762,0.00017881
Trial     1,Arena 7,0:00:52-0:00:54,0.000402019,0.00020101
Trial     1,Arena 7,0:00:54-0:00:56,0.000114665,5.73323E-05
Trial     1,Arena 7,0:00:56-0:00:58,0.000570261,0.000285131
Trial     1,Arena 7,0:00:58-0:01:00,0.000374107,0.000187053
Trial     1,Arena 7,0:01:00-0:01:02,0.000311337,0.000155668
Trial     1,Arena 7,0:01:02-0:01:04,0.00047781,0.000238905
Trial     1,Arena 7,0:01:04-0:01:06,0.00029807,0.000149035
Trial     1,Arena 7,0:01:06-0:01:08,0.000681213,0.000340607
Trial     1,Arena 7,0:01:08-0:01:10,8.65826E-05,4.32913E-05
Trial     1,Arena 7,0:01:10-0:01:12,0.00009124,0.00004562
Trial     1,Arena 7,0:01:12-0:01:14,5.94283E-05,2.97141E-05
Trial     1,Arena 7,0:01:14-0:01:16,0.000840649,0.000420325
Trial     1,Arena 7,0:01:16-0:01:18,0.000125705,6.28527E-05
Trial     1,Arena 7,0:01:18-0:01:20,0.00046526,0.00023263
Trial     1,Arena 7,0:01:20-0:01:22,0.000709205,0.000354602
Trial     1,Arena 7,0:01:22-0:01:24,0.000675075,0.000337538
Trial     1,Arena 7,0:01:24-0:01:26,0.000357076,0.000178538
Trial     1,Arena 7,0:01:26-0:01:28,0.000747,0.0003735
Trial     1,Arena 7,0:01:28-0:01:30,0.000751197,0.000375598
Trial     1,Arena 7,0:01:30-0:01:32,0.000869211,0.000434606
Trial     1,Arena 7,0:01:32-0:01:34,0.000468216,0.000234108
Trial     1,Arena 7,0:01:34-0:01:36,0.000506104,0.000253052
Trial     1,Arena 7,0:01:36-0:01:38,0.000887198,0.000443599
Trial     1,Arena 7,0:01:38-0:01:40,0.000690449,0.000345224
Trial     1,Arena 7,0:01:40-0:01:42,0.000600476,0.000300238
Trial     1,Arena 7,0:01:42-0:01:44,0.000535744,0.000267872
Trial     1,Arena 7,0:01:44-0:01:46,0.000585022,0.000292511
Trial     1,Arena 7,0:01:46-0:01:48,0.00053965,0.000269825
Trial     1,Arena 7,0:01:48-0:01:50,0.000526825,0.000263413
Trial     1,Arena 7,0:01:50-0:01:52,0.00052382,0.00026191
Trial     1,Arena 7,0:01:52-0:01:54,0.000446001,0.000223001
Trial     1,Arena 7,0:01:54-0:01:56,0.00033322,0.00016661
Trial     1,Arena 7,0:01:56-0:01:58,0.000345649,0.000172825
Trial     1,Arena 7,0:01:58-0:02:00,0.00051389,0.000256945
Trial     1,Arena 7,0:02:00-0:02:02,2.53662E-05,5.07325E-05
Trial     1,Arena 8,0:00:00-0:00:02,0.000147786,0.000295572
Trial     1,Arena 8,0:00:02-0:00:04,0.000150298,7.51491E-05
Trial     1,Arena 8,0:00:04-0:00:06,0.000102831,5.14153E-05
Trial     1,Arena 8,0:00:06-0:00:08,0.00141299,0.000706495
Trial     1,Arena 8,0:00:08-0:00:10,0.000132842,6.64208E-05
Trial     1,Arena 8,0:00:10-0:00:12,0.0007271,0.00036355
Trial     1,Arena 8,0:00:12-0:00:14,0.000243034,0.000121517
Trial     1,Arena 8,0:00:14-0:00:16,0.000150699,7.53495E-05
Trial     1,Arena 8,0:00:16-0:00:18,0.000217923,0.000108961
Trial     1,Arena 8,0:00:18-0:00:20,0.000127991,6.39954E-05
Trial     1,Arena 8,0:00:20-0:00:22,6.01928E-05,3.00964E-05
Trial     1,Arena 8,0:00:22-0:00:24,9.14901E-05,0.000045745
Trial     1,Arena 8,0:00:24-0:00:26,6.47178E-05,3.23589E-05
Trial     1,Arena 8,0:00:26-0:00:28,8.91685E-05,4.45843E-05
Trial     1,Arena 8,0:00:28-0:00:30,9.60244E-05,4.80122E-05
Trial     1,Arena 8,0:00:30-0:00:32,0.00016402,8.20098E-05
Trial     1,Arena 8,0:00:32-0:00:34,0.000114022,5.70108E-05
Trial     1,Arena 8,0:00:34-0:00:36,0.000142407,7.12033E-05
Trial     1,Arena 8,0:00:36-0:00:38,0.000192105,9.60527E-05
Trial     1,Arena 8,0:00:38-0:00:40,0.000104606,5.23028E-05
Trial     1,Arena 8,0:00:40-0:00:42,0.000909162,0.000454581
Trial     1,Arena 8,0:00:42-0:00:44,0.00240033,0.00120017
Trial     1,Arena 8,0:00:44-0:00:46,0.000110686,0.000055343
Trial     1,Arena 8,0:00:46-0:00:48,0.000246426,0.000123213
Trial     1,Arena 8,0:00:48-0:00:50,0.000104826,5.24129E-05
Trial     1,Arena 8,0:00:50-0:00:52,0.000101703,5.08517E-05
Trial     1,Arena 8,0:00:52-0:00:54,8.50027E-05,4.25014E-05
Trial     1,Arena 8,0:00:54-0:00:56,0.000142848,7.14241E-05
Trial     1,Arena 8,0:00:56-0:00:58,0.000282745,0.000141372
Trial     1,Arena 8,0:00:58-0:01:00,0.000110112,5.50561E-05
Trial     1,Arena 8,0:01:00-0:01:02,8.12403E-05,4.06201E-05
Trial     1,Arena 8,0:01:02-0:01:04,8.36702E-05,4.18351E-05
Trial     1,Arena 8,0:01:04-0:01:06,4.98914E-05,2.49457E-05
Trial     1,Arena 8,0:01:06-0:01:08,7.04606E-05,3.52303E-05
Trial     1,Arena 8,0:01:08-0:01:10,5.92249E-05,2.96124E-05
Trial     1,Arena 8,0:01:10-0:01:12,0.000071884,0.000035942
Trial     1,Arena 8,0:01:12-0:01:14,9.01389E-05,4.50695E-05
Trial     1,Arena 8,0:01:14-0:01:16,8.46286E-05,4.23143E-05
Trial     1,Arena 8,0:01:16-0:01:18,0.000034232,0.000017116
Trial     1,Arena 8,0:01:18-0:01:20,4.56197E-05,2.28098E-05
Trial     1,Arena 8,0:01:20-0:01:22,0.00375949,0.00187974
Trial     1,Arena 8,0:01:22-0:01:24,0.000865579,0.00043279
Trial     1,Arena 8,0:01:24-0:01:26,0.00244508,0.00122254
Trial     1,Arena 8,0:01:26-0:01:28,0.00273987,0.00136994
Trial     1,Arena 8,0:01:28-0:01:30,0.000243111,0.000121555
Trial     1,Arena 8,0:01:30-0:01:32,0.000131678,6.58388E-05
Trial     1,Arena 8,0:01:32-0:01:34,0.000145292,7.26459E-05
Trial     1,Arena 8,0:01:34-0:01:36,0.00007862,0.00003931
Trial     1,Arena 8,0:01:36-0:01:38,0.000114122,5.70612E-05
Trial     1,Arena 8,0:01:38-0:01:40,7.46711E-05,3.73356E-05
Trial     1,Arena 8,0:01:40-0:01:42,0.000121515,6.07575E-05
Trial     1,Arena 8,0:01:42-0:01:44,0.000120877,6.04386E-05
Trial     1,Arena 8,0:01:44-0:01:46,0.000168869,8.44343E-05
Trial     1,Arena 8,0:01:46-0:01:48,0.000078731,3.93655E-05
Trial     1,Arena 8,0:01:48-0:01:50,0.000105394,5.26971E-05
Trial     1,Arena 8,0:01:50-0:01:52,0.000846684,0.000423342
Trial     1,Arena 8,0:01:52-0:01:54,0.000738021,0.00036901
Trial     1,Arena 8,0:01:54-0:01:56,0.000135331,6.76657E-05
Trial     1,Arena 8,0:01:56-0:01:58,0.000105745,5.28726E-05
Trial     1,Arena 8,0:01:58-0:02:00,9.58034E-05,4.79017E-05
Trial     1,Arena 8,0:02:00-0:02:02,0.000022268,0.000044536
Trial     1,Arena 9,0:00:00-0:00:02,1.95372E-05,3.90743E-05
Trial     1,Arena 9,0:00:02-0:00:04,0.000110591,5.52954E-05
Trial     1,Arena 9,0:00:04-0:00:06,5.73738E-05,2.86869E-05
Trial     1,Arena 9,0:00:06-0:00:08,0.000061575,3.07875E-05
Trial     1,Arena 9,0:00:08-0:00:10,4.32243E-05,2.16121E-05
Trial     1,Arena 9,0:00:10-0:00:12,0.000105804,5.29018E-05
Trial     1,Arena 9,0:00:12-0:00:14,6.06374E-05,3.03187E-05
Trial     1,Arena 9,0:00:14-0:00:16,9.49344E-05,4.74672E-05
Trial     1,Arena 9,0:00:16-0:00:18,0.000116782,5.83911E-05
Trial     1,Arena 9,0:00:18-0:00:20,8.02401E-05,4.01201E-05
Trial     1,Arena 9,0:00:20-0:00:22,0.000123619,6.18096E-05
Trial     1,Arena 9,0:00:22-0:00:24,5.87403E-05,2.93702E-05
Trial     1,Arena 9,0:00:24-0:00:26,6.12891E-05,3.06446E-05
Trial     1,Arena 9,0:00:26-0:00:28,7.33156E-05,3.66578E-05
Trial     1,Arena 9,0:00:28-0:00:30,0.00010255,5.12749E-05
Trial     1,Arena 9,0:00:30-0:00:32,0.000120912,0.000060456
Trial     1,Arena 9,0:00:32-0:00:34,0.00115913,0.000579566
Trial     1,Arena 9,0:00:34-0:00:36,0.000750989,0.000375494
Trial     1,Arena 9,0:00:36-0:00:38,0.000969948,0.000484974
Trial     1,Arena 9,0:00:38-0:00:40,0.000408214,0.000204107
Trial     1,Arena 9,0:00:40-0:00:42,0.00267395,0.00133698
Trial     1,Arena 9,0:00:42-0:00:44,0.000480633,0.000240317
Trial     1,Arena 9,0:00:44-0:00:46,0.000101619,5.08093E-05
Trial     1,Arena 9,0:00:46-0:00:48,0.000901282,0.000450641
Trial     1,Arena 9,0:00:48-0:00:50,0.000114122,5.70611E-05
Trial     1,Arena 9,0:00:50-0:00:52,0.00014761,0.000073805
Trial     1,Arena 9,0:00:52-0:00:54,0.000177642,8.88212E-05
Trial     1,Arena 9,0:00:54-0:00:56,0.000209288,0.000104644
Trial     1,Arena 9,0:00:56-0:00:58,0.000121921,6.09606E-05
Trial     1,Arena 9,0:00:58-0:01:00,0.000104006,0.000052003
Trial     1,Arena 9,0:01:00-0:01:02,0.000538328,0.000269164
Trial     1,Arena 9,0:01:02-0:01:04,9.38317E-05,4.69159E-05
Trial     1,Arena 9,0:01:04-0:01:06,0.000176668,8.83341E-05
Trial     1,Arena 9,0:01:06-0:01:08,0.000497117,0.000248559
Trial     1,Arena 9,0:01:08-0:01:10,0.000963731,0.000481866
Trial     1,Arena 9,0:01:10-0:01:12,0.00086865,0.000434325
Trial     1,Arena 9,0:01:12-0:01:14,0.000183861,9.19306E-05
Trial     1,Arena 9,0:01:14-0:01:16,8.97645E-05,4.48822E-05
Trial     1,Arena 9,0:01:16-0:01:18,0.000566626,0.000283313
Trial     1,Arena 9,0:01:18-0:01:20,0.000463795,0.000231898
Trial     1,Arena 9,0:01:20-0:01:22,0.000321725,0.000160862
Trial     1,Arena 9,0:01:22-0:01:24,0.000995242,0.000497621
Trial     1,Arena 9,0:01:24-0:01:26,0.000609257,0.000304629
Trial     1,Arena 9,0:01:26-0:01:28,0.00148089,0.000740444
Trial     1,Arena 9,0:01:28-0:01:30,0.000167015,8.35073E-05
Trial     1,Arena 9,0:01:30-0:01:32,0.000128227,6.41134E-05
Trial     1,Arena 9,0:01:32-0:01:34,5.82782E-05,2.91391E-05
Trial     1,Arena 9,0:01:34-0:01:36,5.08041E-05,2.54021E-05
Trial     1,Arena 9,0:01:36-0:01:38,0.000104323,5.21615E-05
Trial     1,Arena 9,0:01:38-0:01:40,0.000106639,5.33195E-05
Trial     1,Arena 9,0:01:40-0:01:42,0.00438543,0.00219272
Trial     1,Arena 9,0:01:42-0:01:44,0.000346204,0.000173102
Trial     1,Arena 9,0:01:44-0:01:46,0.00073215,0.000366075
Trial     1,Arena 9,0:01:46-0:01:48,0.0015385,0.000769248
Trial     1,Arena 9,0:01:48-0:01:50,0.00128929,0.000644644
Trial     1,Arena 9,0:01:50-0:01:52,0.00204202,0.00102101
Trial     1,Arena 9,0:01:52-0:01:54,0.00203786,0.00101893
Trial     1,Arena 9,0:01:54-0:01:56,0.0018004,0.000900201
Trial     1,Arena 9,0:01:56-0:01:58,0.000105684,5.28419E-05
Trial     1,Arena 9,0:01:58-0:02:00,0.000327196,0.000163598
Trial     1,Arena 9,0:02:00-0:02:02,5.95588E-05,0.000119118
Trial     1,Arena 10,0:00:00-0:00:02,4.09097E-05,8.18194E-05
Trial     1,Arena 10,0:00:02-0:00:04,0.00022391,0.000111955
Trial     1,Arena 10,0:00:04-0:00:06,0.00823058,0.00411529
Trial     1,Arena 10,0:00:06-0:00:08,0.000282345,0.000141173
Trial     1,Arena 10,0:00:08-0:00:10,0.000257588,0.000128794
Trial     1,Arena 10,0:00:10-0:00:12,0.000322221,0.00016111
Trial     1,Arena 10,0:00:12-0:00:14,0.00319379,0.00159689
Trial     1,Arena 10,0:00:14-0:00:16,0.000381884,0.000190942
Trial     1,Arena 10,0:00:16-0:00:18,0.000405827,0.000202913
Trial     1,Arena 10,0:00:18-0:00:20,0.000128029,6.40146E-05
Trial     1,Arena 10,0:00:20-0:00:22,0.000205668,0.000102834
Trial     1,Arena 10,0:00:22-0:00:24,0.000208526,0.000104263
Trial     1,Arena 10,0:00:24-0:00:26,0.000372604,0.000186302
Trial     1,Arena 10,0:00:26-0:00:28,0.000229157,0.000114579
Trial     1,Arena 10,0:00:28-0:00:30,0.000401991,0.000200996
Trial     1,Arena 10,0:00:30-0:00:32,0.000618019,0.000309009
Trial     1,Arena 10,0:00:32-0:00:34,0.00304804,0.00152402
Trial     1,Arena 10,0:00:34-0:00:36,0.00177731,0.000888653
Trial     1,Arena 10,0:00:36-0:00:38,0.000238186,0.000119093
Trial     1,Arena 10,0:00:38-0:00:40,0.00153903,0.000769517
Trial     1,Arena 10,0:00:40-0:00:42,0.00108955,0.000544773
Trial     1,Arena 10,0:00:42-0:00:44,0.00011177,5.58849E-05
Trial     1,Arena 10,0:00:44-0:00:46,0.000160126,8.00631E-05
Trial     1,Arena 10,0:00:46-0:00:48,0.00220724,0.00110362
Trial     1,Arena 10,0:00:48-0:00:50,6.45802E-05,3.22901E-05
Trial     1,Arena 10,0:00:50-0:00:52,0.000683265,0.000341633
Trial     1,Arena 10,0:00:52-0:00:54,0.000121934,6.09668E-05
Trial     1,Arena 10,0:00:54-0:00:56,0.00103116,0.000515582
Trial     1,Arena 10,0:00:56-0:00:58,0.000506435,0.000253218
Trial     1,Arena 10,0:00:58-0:01:00,0.00140461,0.000702303
Trial     1,Arena 10,0:01:00-0:01:02,0.000102444,0.000051222
Trial     1,Arena 10,0:01:02-0:01:04,0.000796187,0.000398093
Trial     1,Arena 10,0:01:04-0:01:06,0.000715419,0.00035771
Trial     1,Arena 10,0:01:06-0:01:08,0.00114995,0.000574977
Trial     1,Arena 10,0:01:08-0:01:10,8.15176E-05,4.07588E-05
Trial     1,Arena 10,0:01:10-0:01:12,9.21537E-05,4.60769E-05
Trial     1,Arena 10,0:01:12-0:01:14,6.34249E-05,3.17124E-05
Trial     1,Arena 10,0:01:14-0:01:16,4.86078E-05,2.43039E-05
Trial     1,Arena 10,0:01:16-0:01:18,7.13528E-05,3.56764E-05
Trial     1,Arena 10,0:01:18-0:01:20,8.40268E-05,4.20134E-05
Trial     1,Arena 10,0:01:20-0:01:22,7.64793E-05,3.82396E-05
Trial     1,Arena 10,0:01:22-0:01:24,0.000106076,5.30379E-05
Trial     1,Arena 10,0:01:24-0:01:26,6.13569E-05,3.06784E-05
Trial     1,Arena 10,0:01:26-0:01:28,6.30769E-05,3.15384E-05
Trial     1,Arena 10,0:01:28-0:01:30,0.000083036,0.000041518
Trial     1,Arena 10,0:01:30-0:01:32,9.46034E-05,4.73017E-05
Trial     1,Arena 10,0:01:32-0:01:34,9.35337E-05,4.67668E-05
Trial     1,Arena 10,0:01:34-0:01:36,4.00898E-05,2.00449E-05
Trial     1,Arena 10,0:01:36-0:01:38,0.000146831,7.34156E-05
Trial     1,Arena 10,0:01:38-0:01:40,0.000109816,5.49079E-05
Trial     1,Arena 10,0:01:40-0:01:42,7.95603E-05,3.97802E-05
Trial     1,Arena 10,0:01:42-0:01:44,4.42365E-05,2.21182E-05
Trial     1,Arena 10,0:01:44-0:01:46,4.31305E-05,2.15652E-05
Trial     1,Arena 10,0:01:46-0:01:48,5.60744E-05,2.80372E-05
Trial     1,Arena 10,0:01:48-0:01:50,0.00012202,6.10102E-05
Trial     1,Arena 10,0:01:50-0:01:52,0.000130906,6.54531E-05
Trial     1,Arena 10,0:01:52-0:01:54,7.75994E-05,3.87997E-05
Trial     1,Arena 10,0:01:54-0:01:56,6.68562E-05,3.34281E-05
Trial     1,Arena 10,0:01:56-0:01:58,0.000123088,6.15441E-05
Trial     1,Arena 10,0:01:58-0:02:00,6.19219E-05,0.000030961
Trial     1,Arena 10,0:02:00-0:02:02,0.000028281,0.000056562
Trial     1,Arena 11,0:00:00-0:00:02,3.93107E-05,7.86214E-05
Trial     1,Arena 11,0:00:02-0:00:04,0.000306656,0.000153328
Trial     1,Arena 11,0:00:04-0:00:06,0.000169051,8.45255E-05
Trial     1,Arena 11,0:00:06-0:00:08,0.00030054,0.00015027
Trial     1,Arena 11,0:00:08-0:00:10,0.000262242,0.000131121
Trial     1,Arena 11,0:00:10-0:00:12,0.000211451,0.000105725
Trial     1,Arena 11,0:00:12-0:00:14,0.000256586,0.000128293
Trial     1,Arena 11,0:00:14-0:00:16,0.000331625,0.000165813
Trial     1,Arena 11,0:00:16-0:00:18,0.000356808,0.000178404
Trial     1,Arena 11,0:00:18-0:00:20,0.000215639,0.000107819
Trial     1,Arena 11,0:00:20-0:00:22,0.000139709,6.98543E-05
Trial     1,Arena 11,0:00:22-0:00:24,9.52881E-05,4.76441E-05
Trial     1,Arena 11,0:00:24-0:00:26,0.00124236,0.00062118
Trial     1,Arena 11,0:00:26-0:00:28,0.00969555,0.00484778
Trial     1,Arena 11,0:00:28-0:00:30,0.000137752,6.88759E-05
Trial     1,Arena 11,0:00:30-0:00:32,0.00102877,0.000514386
Trial     1,Arena 11,0:00:32-0:00:34,0.00150836,0.00075418
Trial     1,Arena 11,0:00:34-0:00:36,0.00106209,0.000531045
Trial     1,Arena 11,0:00:36-0:00:38,0.00241918,0.00120959
Trial     1,Arena 11,0:00:38-0:00:40,0.00407952,0.00203976
Trial     1,Arena 11,0:00:40-0:00:42,0.000708581,0.00035429
Trial     1,Arena 11,0:00:42-0:00:44,0.000559937,0.000279968
Trial     1,Arena 11,0:00:44-0:00:46,0.000634154,0.000317077
Trial     1,Arena 11,0:00:46-0:00:48,0.00442198,0.00221099
Trial     1,Arena 11,0:00:48-0:00:50,0.000144342,7.21709E-05
Trial     1,Arena 11,0:00:50-0:00:52,4.54696E-05,2.27348E-05
Trial     1,Arena 11,0:00:52-0:00:54,0.00252061,0.0012603
Trial     1,Arena 11,0:00:54-0:00:56,0.00112997,0.000564985
Trial     1,Arena 11,0:00:56-0:00:58,7.22119E-05,0.000036106
Trial     1,Arena 11,0:00:58-0:01:00,0.00276008,0.00138004
Trial     1,Arena 11,0:01:00-0:01:02,0.00382263,0.00191132
Trial     1,Arena 11,0:01:02-0:01:04,0.00194551,0.000972753
Trial     1,Arena 11,0:01:04-0:01:06,9.96408E-05,4.98204E-05
Trial     1,Arena 11,0:01:06-0:01:08,0.00010174,5.08701E-05
Trial     1,Arena 11,0:01:08-0:01:10,0.00290343,0.00145172
Trial     1,Arena 11,0:01:10-0:01:12,0.00114087,0.000570434
Trial     1,Arena 11,0:01:12-0:01:14,0.000564965,0.000282483
Trial     1,Arena 11,0:01:14-0:01:16,0.00122845,0.000614224
Trial     1,Arena 11,0:01:16-0:01:18,0.00123816,0.000619079
Trial     1,Arena 11,0:01:18-0:01:20,0.00339507,0.00169754
Trial     1,Arena 11,0:01:20-0:01:22,0.000127491,6.37454E-05
Trial     1,Arena 11,0:01:22-0:01:24,9.74292E-05,4.87146E-05
Trial     1,Arena 11,0:01:24-0:01:26,0.000866315,0.000433157
Trial     1,Arena 11,0:01:26-0:01:28,0.00103493,0.000517466
Trial     1,Arena 11,0:01:28-0:01:30,0.00168718,0.000843591
Trial     1,Arena 11,0:01:30-0:01:32,0.00639288,0.00319644
Trial     1,Arena 11,0:01:32-0:01:34,0.00307366,0.00153683
Trial     1,Arena 11,0:01:34-0:01:36,0.00334893,0.00167447
Trial     1,Arena 11,0:01:36-0:01:38,0.00196538,0.000982688
Trial     1,Arena 11,0:01:38-0:01:40,0.00356411,0.00178206
Trial     1,Arena 11,0:01:40-0:01:42,0.000309554,0.000154777
Trial     1,Arena 11,0:01:42-0:01:44,0.00013302,6.65098E-05
Trial     1,Arena 11,0:01:44-0:01:46,0.00133887,0.000669433
Trial     1,Arena 11,0:01:46-0:01:48,0.000588353,0.000294177
Trial     1,Arena 11,0:01:48-0:01:50,0.000128269,6.41347E-05
Trial     1,Arena 11,0:01:50-0:01:52,0.00910171,0.00455086
Trial     1,Arena 11,0:01:52-0:01:54,0.000249887,0.000124944
Trial     1,Arena 11,0:01:54-0:01:56,0.000251955,0.000125977
Trial     1,Arena 11,0:01:56-0:01:58,0.00326595,0.00163297
Trial     1,Arena 11,0:01:58-0:02:00,0.000368461,0.00018423
Trial     1,Arena 11,0:02:00-0:02:02,0.000038879,7.77579E-05
Trial     1,Arena 12,0:00:00-0:00:02,1.41429E-05,2.82858E-05
Trial     1,Arena 12,0:00:02-0:00:04,0.000716005,0.000358002
Trial     1,Arena 12,0:00:04-0:00:06,0.000834938,0.000417469
Trial     1,Arena 12,0:00:06-0:00:08,0.000081004,0.000040502
Trial     1,Arena 12,0:00:08-0:00:10,5.84703E-05,2.92352E-05
Trial     1,Arena 12,0:00:10-0:00:12,0.001789,0.000894499
Trial     1,Arena 12,0:00:12-0:00:14,0.00231916,0.00115958
Trial     1,Arena 12,0:00:14-0:00:16,0.00137403,0.000687016
Trial     1,Arena 12,0:00:16-0:00:18,6.17406E-05,3.08703E-05
Trial     1,Arena 12,0:00:18-0:00:20,1.69546E-05,8.47728E-06
Trial     1,Arena 12,0:00:20-0:00:22,0.000080322,0.000040161
Trial     1,Arena 12,0:00:22-0:00:24,5.04192E-05,2.52096E-05
Trial     1,Arena 12,0:00:24-0:00:26,6.67314E-05,3.33657E-05
Trial     1,Arena 12,0:00:26-0:00:28,0.00164819,0.000824095
Trial     1,Arena 12,0:00:28-0:00:30,8.03223E-05,4.01611E-05
Trial     1,Arena 12,0:00:30-0:00:32,0.00199756,0.000998781
Trial     1,Arena 12,0:00:32-0:00:34,0.000942643,0.000471321
Trial     1,Arena 12,0:00:34-0:00:36,0.000956364,0.000478182
Trial     1,Arena 12,0:00:36-0:00:38,0.00272346,0.00136173
Trial     1,Arena 12,0:00:38-0:00:40,0.0033525,0.00167625
Trial     1,Arena 12,0:00:40-0:00:42,0.00047404,0.00023702
Trial     1,Arena 12,0:00:42-0:00:44,0.00168037,0.000840183
Trial     1,Arena 12,0:00:44-0:00:46,0.00174188,0.000870938
Trial     1,Arena 12,0:00:46-0:00:48,0.00158097,0.000790485
Trial     1,Arena 12,0:00:48-0:00:50,0.000543866,0.000271933
Trial     1,Arena 12,0:00:50-0:00:52,0.00101185,0.000505923
Trial     1,Arena 12,0:00:52-0:00:54,0.000639835,0.000319918
Trial     1,Arena 12,0:00:54-0:00:56,0.00090213,0.000451065
Trial     1,Arena 12,0:00:56-0:00:58,0.000145333,7.26666E-05
Trial     1,Arena 12,0:00:58-0:01:00,0.00351308,0.00175654
Trial     1,Arena 12,0:01:00-0:01:02,0.00161387,0.000806936
Trial     1,Arena 12,0:01:02-0:01:04,0.00105439,0.000527196
Trial     1,Arena 12,0:01:04-0:01:06,0.00108147,0.000540735
Trial     1,Arena 12,0:01:06-0:01:08,0.00154984,0.000774922
Trial     1,Arena 12,0:01:08-0:01:10,0.000107673,5.38364E-05
Trial     1,Arena 12,0:01:10-0:01:12,8.56457E-05,4.28229E-05
Trial     1,Arena 12,0:01:12-0:01:14,0.000112552,5.62758E-05
Trial     1,Arena 12,0:01:14-0:01:16,0.000101422,0.000050711
Trial     1,Arena 12,0:01:16-0:01:18,8.91339E-05,4.45669E-05
Trial     1,Arena 12,0:01:18-0:01:20,0.000156543,7.82717E-05
Trial     1,Arena 12,0:01:20-0:01:22,0.000774623,0.000387311
Trial     1,Arena 12,0:01:22-0:01:24,6.34559E-05,0.000031728
Trial     1,Arena 12,0:01:24-0:01:26,3.56409E-05,1.78205E-05
Trial     1,Arena 12,0:01:26-0:01:28,3.77353E-05,1.88677E-05
Trial     1,Arena 12,0:01:28-0:01:30,0.000104486,5.22429E-05
Trial     1,Arena 12,0:01:30-0:01:32,0.000337793,0.000168897
Trial     1,Arena 12,0:01:32-0:01:34,7.34807E-05,3.67404E-05
Trial     1,Arena 12,0:01:34-0:01:36,0.000120268,6.01341E-05
Trial     1,Arena 12,0:01:36-0:01:38,0.000648919,0.000324459
Trial     1,Arena 12,0:01:38-0:01:40,0.000122039,6.10193E-05
Trial     1,Arena 12,0:01:40-0:01:42,0.000109221,5.46105E-05
Trial     1,Arena 12,0:01:42-0:01:44,6.13853E-05,3.06926E-05
Trial     1,Arena 12,0:01:44-0:01:46,0.00147966,0.000739829
Trial     1,Arena 12,0:01:46-0:01:48,0.00145004,0.000725019
Trial     1,Arena 12,0:01:48-0:01:50,0.00216345,0.00108173
Trial     1,Arena 12,0:01:50-0:01:52,0.00257625,0.00128812
Trial     1,Arena 12,0:01:52-0:01:54,6.62822E-05,3.31411E-05
Trial     1,Arena 12,0:01:54-0:01:56,6.45597E-05,3.22799E-05
Trial     1,Arena 12,0:01:56-0:01:58,0.00168989,0.000844943
Trial     1,Arena 12,0:01:58-0:02:00,0.00251297,0.00125649
Trial     1,Arena 12,0:02:00-0:02:02,4.91998E-05,9.83995E-05
Trial     1,Arena 13,0:00:00-0:00:02,0,0
Trial     1,Arena 13,0:00:02-0:00:04,0.000234453,0.000117226
Trial     1,Arena 13,0:00:04-0:00:06,0.000344856,0.000172428
Trial     1,Arena 13,0:00:06-0:00:08,0.000302723,0.000151362
Trial     1,Arena 13,0:00:08-0:00:10,0.000230677,0.000115338
Trial     1,Arena 13,0:00:10-0:00:12,0.000217843,0.000108921
Trial     1,Arena 13,0:00:12-0:00:14,0.000349026,0.000174513
Trial     1,Arena 13,0:00:14-0:00:16,0.000602207,0.000301104
Trial     1,Arena 13,0:00:16-0:00:18,0.000391877,0.000195938
Trial     1,Arena 13,0:00:18-0:00:20,0.000135132,6.75662E-05
Trial     1,Arena 13,0:00:20-0:00:22,0.000247835,0.000123918
Trial     1,Arena 13,0:00:22-0:00:24,0.000255794,0.000127897
Trial     1,Arena 13,0:00:24-0:00:26,0.000356333,0.000178166
Trial     1,Arena 13,0:00:26-0:00:28,0.000226997,0.000113499
Trial     1,Arena 13,0:00:28-0:00:30,0.000353339,0.000176669
