Trial,Arena,Time bin,Distance moved Center-point Total m,Velocity Center-point Mean m/s
Trial     1,Arena 7,0:00:18-0:00:20,0.000253445,0.000126722
Trial     1,Arena 7,0:00:20-0:00:22,0.000193867,9.69334E-05
Trial     1,Arena 7,0:00:22-0:00:24,0.00107016,0.000535081
Trial     1,Arena 7,0:00:24-0:00:26,0.000188664,9.43322E-05
Trial     1,Arena 7,0:00:26-0:00:28,0.00018691,9.34552E-05
Trial     1,Arena 7,0:00:28-0:00:30,0.00177781,0.000888903
Trial     1,Arena 7,0:00:30-0:00:32,0.00151606,0.000758028
Trial     1,Arena 7,0:00:32-0:00:34,0.000493967,0.000246984
Trial     1,Arena 7,0:00:34-0:00:36,0.000445463,0.000222731
Trial     1,Arena 7,0:00:36-0:00:38,0.00117838,0.000589188
Trial     1,Arena 7,0:00:38-0:00:40,0.00211664,0.00105832
Trial     1,Arena 7,0:00:40-0:00:42,0.00172505,0.000862525
Trial     1,Arena 7,0:00:42-0:00:44,0.000812876,0.000406438
Trial     1,Arena 7,0:00:44-0:00:46,0.000899778,0.000449889
Trial     1,Arena 7,0:00:46-0:00:48,0.000608855,0.000304427
Trial     1,Arena 7,0:00:48-0:00:50,0.000720104,0.000360052
Trial     1,Arena 7,0:00:50-0:00:52,9.29625E-05,4.64813E-05
Trial     1,Arena 7,0:00:52-0:00:54,0.000128737,6.43686E-05
Trial     1,Arena 7,0:00:54-0:00:56,0.000114538,5.72692E-05
Trial     1,Arena 7,0:00:56-0:00:58,7.08459E-05,3.54229E-05
Trial     1,Arena 7,0:00:58-0:01:00,0.000086004,0.000043002
Trial     1,Arena 7,0:01:00-0:01:02,6.77281E-05,3.38641E-05
Trial     1,Arena 7,0:01:02-0:01:04,0.00285475,0.00142737
Trial     1,Arena 7,0:01:04-0:01:06,0.000202058,0.000101029
Trial     1,Arena 7,0:01:06-0:01:08,0.000126716,0.000063358
Trial     1,Arena 7,0:01:08-0:01:10,0.000157416,7.87081E-05
Trial     1,Arena 7,0:01:10-0:01:12,0.00165477,0.000827386
Trial     1,Arena 7,0:01:12-0:01:14,7.18865E-05,3.59433E-05
Trial     1,Arena 7,0:01:14-0:01:16,0.00011625,5.81251E-05
Trial     1,Arena 7,0:01:16-0:01:18,0.000932188,0.000466094
Trial     1,Arena 7,0:01:18-0:01:20,0.000868117,0.000434058
Trial     1,Arena 7,0:01:20-0:01:22,7.70956E-05,3.85478E-05
Trial     1,Arena 7,0:01:22-0:01:24,0.000102259,5.11295E-05
Trial     1,Arena 7,0:01:24-0:01:26,0.000857409,0.000428704
Trial     1,Arena 7,0:01:26-0:01:28,0.000736369,0.000368185
Trial     1,Arena 7,0:01:28-0:01:30,0.00074577,0.000372885
Trial     1,Arena 7,0:01:30-0:01:32,6.48465E-05,3.24232E-05
Trial     1,Arena 7,0:01:32-0:01:34,0.000120957,6.04785E-05
Trial     1,Arena 7,0:01:34-0:01:36,0.000148859,7.44297E-05
Trial     1,Arena 7,0:01:36-0:01:38,0.000153386,7.66932E-05
Trial     1,Arena 7,0:01:38-0:01:40,0.00016164,8.08199E-05
Trial     1,Arena 7,0:01:40-0:01:42,3.92403E-05,1.96202E-05
Trial     1,Arena 7,0:01:42-0:01:44,0.000158527,7.92635E-05
Trial     1,Arena 7,0:01:44-0:01:46,0.000095585,4.77925E-05
Trial     1,Arena 7,0:01:46-0:01:48,6.88158E-05,3.44079E-05
Trial     1,Arena 7,0:01:48-0:01:50,0.00010503,5.25148E-05
Trial     1,Arena 7,0:01:50-0:01:52,0.00259504,0.00129752
Trial     1,Arena 7,0:01:52-0:01:54,0.00278019,0.00139009
Trial     1,Arena 7,0:01:54-0:01:56,0.00233033,0.00116517
Trial     1,Arena 7,0:01:56-0:01:58,0.00217234,0.00108617
Trial     1,Arena 7,0:01:58-0:02:00,0.000116451,5.82254E-05
Trial     1,Arena 7,0:02:00-0:02:02,2.80159E-05,5.60318E-05
Trial     1,Arena 8,0:00:00-0:00:02,2.50771E-05,5.01542E-05
Trial     1,Arena 8,0:00:02-0:00:04,0.00017612,8.80602E-05
Trial     1,Arena 8,0:00:04-0:00:06,0.000331824,0.000165912
Trial     1,Arena 8,0:00:06-0:00:08,0.000144289,7.21445E-05
Trial     1,Arena 8,0:00:08-0:00:10,0.000340698,0.000170349
Trial     1,Arena 8,0:00:10-0:00:12,9.05221E-05,0.000045261
Trial     1,Arena 8,0:00:12-0:00:14,0.000901948,0.000450974
Trial     1,Arena 8,0:00:14-0:00:16,0.000162038,8.10189E-05
Trial     1,Arena 8,0:00:16-0:00:18,8.58464E-05,4.29232E-05
Trial     1,Arena 8,0:00:18-0:00:20,0.000636121,0.00031806
Trial     1,Arena 8,0:00:20-0:00:22,0.000100918,5.04588E-05
Trial     1,Arena 8,0:00:22-0:00:24,4.40701E-05,2.20351E-05
Trial     1,Arena 8,0:00:24-0:00:26,0.000838604,0.000419302
Trial     1,Arena 8,0:00:26-0:00:28,0.000198519,9.92593E-05
Trial     1,Arena 8,0:00:28-0:00:30,9.55804E-05,4.77902E-05
Trial     1,Arena 8,0:00:30-0:00:32,0.000228828,0.000114414
Trial     1,Arena 8,0:00:32-0:00:34,0.00274952,0.00137476
Trial     1,Arena 8,0:00:34-0:00:36,0.0035709,0.00178545
Trial     1,Arena 8,0:00:36-0:00:38,0.00185168,0.00092584
Trial     1,Arena 8,0:00:38-0:00:40,0.000201797,0.000100899
Trial     1,Arena 8,0:00:40-0:00:42,0.00176431,0.000882154
Trial     1,Arena 8,0:00:42-0:00:44,0.000886418,0.000443209
Trial     1,Arena 8,0:00:44-0:00:46,0.000521669,0.000260834
Trial     1,Arena 8,0:00:46-0:00:48,0.000174406,8.72028E-05
Trial     1,Arena 8,0:00:48-0:00:50,6.69869E-05,3.34935E-05
Trial     1,Arena 8,0:00:50-0:00:52,0.00140624,0.00070312
Trial     1,Arena 8,0:00:52-0:00:54,0.000828922,0.000414461
Trial     1,Arena 8,0:00:54-0:00:56,0.000599357,0.000299679
Trial     1,Arena 8,0:00:56-0:00:58,0.000071336,0.000035668
Trial     1,Arena 8,0:00:58-0:01:00,0.000977513,0.000488757
Trial     1,Arena 8,0:01:00-0:01:02,0.000197306,9.86529E-05
Trial     1,Arena 8,0:01:02-0:01:04,0.00313139,0.0015657
Trial     1,Arena 8,0:01:04-0:01:06,0.00143605,0.000718024
Trial     1,Arena 8,0:01:06-0:01:08,0.00164044,0.00082022
Trial     1,Arena 8,0:01:08-0:01:10,9.66478E-05,4.83239E-05
Trial     1,Arena 8,0:01:10-0:01:12,0.00135341,0.000676707
Trial     1,Arena 8,0:01:12-0:01:14,0.000230426,0.000115213
Trial     1,Arena 8,0:01:14-0:01:16,0.00260784,0.00130392
Trial     1,Arena 8,0:01:16-0:01:18,0.000279868,0.000139934
Trial     1,Arena 8,0:01:18-0:01:20,0.000163639,8.18197E-05
Trial     1,Arena 8,0:01:20-0:01:22,0.000363873,0.000181936
Trial     1,Arena 8,0:01:22-0:01:24,0.000177988,0.000088994
Trial     1,Arena 8,0:01:24-0:01:26,0.000631616,0.000315808
Trial     1,Arena 8,0:01:26-0:01:28,0.000152658,7.63288E-05
Trial     1,Arena 8,0:01:28-0:01:30,0.000295983,0.000147992
Trial     1,Arena 8,0:01:30-0:01:32,0.000121306,6.06532E-05
Trial     1,Arena 8,0:01:32-0:01:34,8.72395E-05,4.36197E-05
Trial     1,Arena 8,0:01:34-0:01:36,0.000348754,0.000174377
Trial     1,Arena 8,0:01:36-0:01:38,0.00261205,0.00130602
Trial     1,Arena 8,0:01:38-0:01:40,0.000160784,8.03919E-05
Trial     1,Arena 8,0:01:40-0:01:42,0.00257929,0.00128965
Trial     1,Arena 8,0:01:42-0:01:44,0.000158897,7.94483E-05
Trial     1,Arena 8,0:01:44-0:01:46,0.00313867,0.00156933
Trial     1,Arena 8,0:01:46-0:01:48,0.000721104,0.000360552
Trial     1,Arena 8,0:01:48-0:01:50,0.000139097,6.95486E-05
Trial     1,Arena 8,0:01:50-0:01:52,0.000373645,0.000186823
Trial     1,Arena 8,0:01:52-0:01:54,0.00142678,0.000713391
Trial     1,Arena 8,0:01:54-0:01:56,0.00015844,7.92198E-05
Trial     1,Arena 8,0:01:56-0:01:58,0.000142253,7.11266E-05
Trial     1,Arena 8,0:01:58-0:02:00,0.000534288,0.000267144
Trial     1,Arena 8,0:02:00-0:02:02,2.65887E-05,5.31774E-05
Trial     1,Arena 9,0:00:00-0:00:02,4.84646E-05,9.69292E-05
Trial     1,Arena 9,0:00:02-0:00:04,0.00128167,0.000640836
Trial     1,Arena 9,0:00:04-0:00:06,0.00215477,0.00107738
Trial     1,Arena 9,0:00:06-0:00:08,0.00139427,0.000697135
Trial     1,Arena 9,0:00:08-0:00:10,0.00014558,0.00007279
Trial     1,Arena 9,0:00:10-0:00:12,4.38828E-05,2.19414E-05
Trial     1,Arena 9,0:00:12-0:00:14,0.000108468,0.000054234
Trial     1,Arena 9,0:00:14-0:00:16,0.000866614,0.000433307
Trial     1,Arena 9,0:00:16-0:00:18,0.000098066,0.000049033
Trial     1,Arena 9,0:00:18-0:00:20,6.42277E-05,3.21139E-05
Trial     1,Arena 9,0:00:20-0:00:22,0.000486229,0.000243115
Trial     1,Arena 9,0:00:22-0:00:24,0.00260836,0.00130418
Trial     1,Arena 9,0:00:24-0:00:26,0.000194775,9.73873E-05
Trial     1,Arena 9,0:00:26-0:00:28,0.000412215,0.000206107
Trial     1,Arena 9,0:00:28-0:00:30,0.00238905,0.00119453
Trial     1,Arena 9,0:00:30-0:00:32,0.000263812,0.000131906
Trial     1,Arena 9,0:00:32-0:00:34,0.00263206,0.00131603
Trial     1,Arena 9,0:00:34-0:00:36,0.00336611,0.00168305
Trial     1,Arena 9,0:00:36-0:00:38,0.00299382,0.00149691
Trial     1,Arena 9,0:00:38-0:00:40,0.000807876,0.000403938
Trial     1,Arena 9,0:00:40-0:00:42,0.00142603,0.000713015
Trial     1,Arena 9,0:00:42-0:00:44,0.00136738,0.000683692
Trial     1,Arena 9,0:00:44-0:00:46,5.21423E-05,2.60711E-05
Trial     1,Arena 9,0:00:46-0:00:48,0.000279919,0.000139959
Trial     1,Arena 9,0:00:48-0:00:50,0.000091638,0.000045819
Trial     1,Arena 9,0:00:50-0:00:52,6.12448E-05,3.06224E-05
Trial     1,Arena 9,0:00:52-0:00:54,9.47662E-05,4.73831E-05
Trial     1,Arena 9,0:00:54-0:00:56,4.63502E-05,2.31751E-05
Trial     1,Arena 9,0:00:56-0:00:58,5.00658E-05,2.50329E-05
Trial     1,Arena 9,0:00:58-0:01:00,0.000388373,0.000194186
Trial     1,Arena 9,0:01:00-0:01:02,4.46961E-05,0.000022348
Trial     1,Arena 9,0:01:02-0:01:04,5.92101E-05,2.96051E-05
Trial     1,Arena 9,0:01:04-0:01:06,6.23477E-05,3.11738E-05
Trial     1,Arena 9,0:01:06-0:01:08,9.07175E-05,4.53587E-05
Trial     1,Arena 9,0:01:08-0:01:10,8.77089E-05,4.38545E-05
Trial     1,Arena 9,0:01:10-0:01:12,8.13247E-05,4.06623E-05
Trial     1,Arena 9,0:01:12-0:01:14,0.000427332,0.000213666
Trial     1,Arena 9,0:01:14-0:01:16,9.37977E-05,4.68988E-05
Trial     1,Arena 9,0:01:16-0:01:18,0.00003977,0.000019885
Trial     1,Arena 9,0:01:18-0:01:20,8.68043E-05,4.34021E-05
Trial     1,Arena 9,0:01:20-0:01:22,2.16293E-05,1.08147E-05
Trial     1,Arena 9,0:01:22-0:01:24,4.74052E-05,2.37026E-05
Trial     1,Arena 9,0:01:24-0:01:26,0.000101824,0.000050912
Trial     1,Arena 9,0:01:26-0:01:28,0.000816363,0.000408181
Trial     1,Arena 9,0:01:28-0:01:30,8.24079E-05,4.12039E-05
Trial     1,Arena 9,0:01:30-0:01:32,0.000123989,6.19947E-05
Trial     1,Arena 9,0:01:32-0:01:34,8.74536E-05,4.37268E-05
Trial     1,Arena 9,0:01:34-0:01:36,7.40593E-05,3.70296E-05
Trial     1,Arena 9,0:01:36-0:01:38,9.55985E-05,4.77992E-05
Trial     1,Arena 9,0:01:38-0:01:40,0.000847946,0.000423973
Trial     1,Arena 9,0:01:40-0:01:42,0.00268616,0.00134308
Trial     1,Arena 9,0:01:42-0:01:44,0.00146362,0.000731809
Trial     1,Arena 9,0:01:44-0:01:46,0.000064619,3.23095E-05
Trial     1,Arena 9,0:01:46-0:01:48,0.00100624,0.00050312
Trial     1,Arena 9,0:01:48-0:01:50,0.000042862,0.000021431
Trial     1,Arena 9,0:01:50-0:01:52,3.27838E-05,1.63919E-05
Trial     1,Arena 9,0:01:52-0:01:54,0.00168582,0.000842911
Trial     1,Arena 9,0:01:54-0:01:56,0.000126561,6.32803E-05
Trial     1,Arena 9,0:01:56-0:01:58,9.52078E-05,4.76039E-05
Trial     1,Arena 9,0:01:58-0:02:00,9.98166E-05,4.99083E-05
Trial     1,Arena 9,0:02:00-0:02:02,2.79133E-05,5.58267E-05
Trial     1,Arena 10,0:00:00-0:00:02,3.08654E-05,6.17307E-05
Trial     1,Arena 10,0:00:02-0:00:04,0.000215083,0.000107541
Trial     1,Arena 10,0:00:04-0:00:06,0.000121915,6.09574E-05
Trial     1,Arena 10,0:00:06-0:00:08,0.000152126,7.60628E-05
Trial     1,Arena 10,0:00:08-0:00:10,6.85779E-05,0.000034289
Trial     1,Arena 10,0:00:10-0:00:12,0.000344518,0.000172259
Trial     1,Arena 10,0:00:12-0:00:14,0.0050558,0.0025279
Trial     1,Arena 10,0:00:14-0:00:16,0.000375394,0.000187697
Trial     1,Arena 10,0:00:16-0:00:18,0.000108411,5.42055E-05
Trial     1,Arena 10,0:00:18-0:00:20,0.000103739,5.18694E-05
Trial     1,Arena 10,0:00:20-0:00:22,0.000106499,5.32497E-05
Trial     1,Arena 10,0:00:22-0:00:24,3.38299E-05,0.000016915
Trial     1,Arena 10,0:00:24-0:00:26,5.91958E-05,2.95979E-05
Trial     1,Arena 10,0:00:26-0:00:28,0.00007079,0.000035395
Trial     1,Arena 10,0:00:28-0:00:30,0.000302481,0.00015124
Trial     1,Arena 10,0:00:30-0:00:32,0.0059341,0.00296705
Trial     1,Arena 10,0:00:32-0:00:34,0.0021357,0.00106785
Trial     1,Arena 10,0:00:34-0:00:36,0.00363075,0.00181537
Trial     1,Arena 10,0:00:36-0:00:38,0.0033703,0.00168515
Trial     1,Arena 10,0:00:38-0:00:40,0.00079085,0.000395425
Trial     1,Arena 10,0:00:40-0:00:42,0.00313574,0.00156787
Trial     1,Arena 10,0:00:42-0:00:44,0.00466573,0.00233286
Trial     1,Arena 10,0:00:44-0:00:46,0.00269591,0.00134795
Trial     1,Arena 10,0:00:46-0:00:48,0.00644202,0.00322101
Trial     1,Arena 10,0:00:48-0:00:50,0.00240698,0.00120349
Trial     1,Arena 10,0:00:50-0:00:52,0.00361193,0.00180596
Trial     1,Arena 10,0:00:52-0:00:54,0.00332566,0.00166283
Trial     1,Arena 10,0:00:54-0:00:56,0.00187342,0.000936711
Trial     1,Arena 10,0:00:56-0:00:58,0.00201233,0.00100617
Trial     1,Arena 10,0:00:58-0:01:00,0.000950612,0.000475306
Trial     1,Arena 10,0:01:00-0:01:02,0.00143715,0.000718576
Trial     1,Arena 10,0:01:02-0:01:04,0.00179406,0.000897032
Trial     1,Arena 10,0:01:04-0:01:06,0.000163599,8.17996E-05
Trial     1,Arena 10,0:01:06-0:01:08,0.00428023,0.00214011
Trial     1,Arena 10,0:01:08-0:01:10,0.00361868,0.00180934
Trial     1,Arena 10,0:01:10-0:01:12,0.00147289,0.000736446
Trial     1,Arena 10,0:01:12-0:01:14,0.00284091,0.00142046
Trial     1,Arena 10,0:01:14-0:01:16,0.00129751,0.000648756
Trial     1,Arena 10,0:01:16-0:01:18,0.00150488,0.00075244
Trial     1,Arena 10,0:01:18-0:01:20,0.00405479,0.00202739
Trial     1,Arena 10,0:01:20-0:01:22,0.00215031,0.00107515
Trial     1,Arena 10,0:01:22-0:01:24,0.00154575,0.000772874
Trial     1,Arena 10,0:01:24-0:01:26,0.00211399,0.00105699
Trial     1,Arena 10,0:01:26-0:01:28,0.00361227,0.00180614
Trial     1,Arena 10,0:01:28-0:01:30,0.00196562,0.000982811
Trial     1,Arena 10,0:01:30-0:01:32,0.00161315,0.000806577
Trial     1,Arena 10,0:01:32-0:01:34,0.0010607,0.000530351
Trial     1,Arena 10,0:01:34-0:01:36,0.00160847,0.000804233
Trial     1,Arena 10,0:01:36-0:01:38,0.00084522,0.00042261
Trial     1,Arena 10,0:01:38-0:01:40,0.00109104,0.000545519
Trial     1,Arena 10,0:01:40-0:01:42,0.00238219,0.0011911
Trial     1,Arena 10,0:01:42-0:01:44,0.00148844,0.000744222
Trial     1,Arena 10,0:01:44-0:01:46,9.36835E-05,4.68418E-05
Trial     1,Arena 10,0:01:46-0:01:48,0.00104264,0.000521322
Trial     1,Arena 10,0:01:48-0:01:50,0.00052721,0.000263605
Trial     1,Arena 10,0:01:50-0:01:52,0.00198352,0.000991762
Trial     1,Arena 10,0:01:52-0:01:54,0.00140671,0.000703356
Trial     1,Arena 10,0:01:54-0:01:56,0.00202397,0.00101198
Trial     1,Arena 10,0:01:56-0:01:58,0.00133871,0.000669353
Trial     1,Arena 10,0:01:58-0:02:00,0.00159967,0.000799837
Trial     1,Arena 10,0:02:00-0:02:02,5.32996E-05,0.000106599
Trial     1,Arena 11,0:00:00-0:00:02,2.20374E-06,4.40747E-06
Trial     1,Arena 11,0:00:02-0:00:04,0.000713303,0.000356652
Trial     1,Arena 11,0:00:04-0:00:06,6.80868E-05,3.40434E-05
Trial     1,Arena 11,0:00:06-0:00:08,0.000540406,0.000270203
Trial     1,Arena 11,0:00:08-0:00:10,0.000673796,0.000336898
Trial     1,Arena 11,0:00:10-0:00:12,0.000112786,5.63932E-05
Trial     1,Arena 11,0:00:12-0:00:14,8.23064E-05,4.11532E-05
Trial     1,Arena 11,0:00:14-0:00:16,0.000114667,5.73333E-05
Trial     1,Arena 11,0:00:16-0:00:18,0.000758803,0.000379401
Trial     1,Arena 11,0:00:18-0:00:20,0.00188263,0.000941314
Trial     1,Arena 11,0:00:20-0:00:22,0.000236429,0.000118214
Trial     1,Arena 11,0:00:22-0:00:24,0.000101672,5.08358E-05
Trial     1,Arena 11,0:00:24-0:00:26,0.000103246,5.16229E-05
Trial     1,Arena 11,0:00:26-0:00:28,0.00244512,0.00122256
Trial     1,Arena 11,0:00:28-0:00:30,0.000192212,9.61059E-05
Trial     1,Arena 11,0:00:30-0:00:32,0.0034891,0.00174455
Trial     1,Arena 11,0:00:32-0:00:34,0.00190971,0.000954856
Trial     1,Arena 11,0:00:34-0:00:36,0.00230121,0.0011506
Trial     1,Arena 11,0:00:36-0:00:38,0.00191514,0.00095757
Trial     1,Arena 11,0:00:38-0:00:40,0.000762935,0.000381467
Trial     1,Arena 11,0:00:40-0:00:42,0.00213284,0.00106642
Trial     1,Arena 11,0:00:42-0:00:44,0.000594207,0.000297103
Trial     1,Arena 11,0:00:44-0:00:46,0.00133813,0.000669066
Trial     1,Arena 11,0:00:46-0:00:48,0.00216862,0.00108431
Trial     1,Arena 11,0:00:48-0:00:50,0.000546645,0.000273323
Trial     1,Arena 11,0:00:50-0:00:52,8.15602E-05,4.07801E-05
Trial     1,Arena 11,0:00:52-0:00:54,7.83712E-05,3.91856E-05
Trial     1,Arena 11,0:00:54-0:00:56,7.88842E-05,3.94421E-05
Trial     1,Arena 11,0:00:56-0:00:58,0.000704329,0.000352164
Trial     1,Arena 11,0:00:58-0:01:00,0.000132154,6.60772E-05
Trial     1,Arena 11,0:01:00-0:01:02,7.43427E-05,3.71713E-05
Trial     1,Arena 11,0:01:02-0:01:04,0.00018997,9.49852E-05
Trial     1,Arena 11,0:01:04-0:01:06,0.000565966,0.000282983
Trial     1,Arena 11,0:01:06-0:01:08,0.000827371,0.000413686
Trial     1,Arena 11,0:01:08-0:01:10,0.000190895,9.54473E-05
Trial     1,Arena 11,0:01:10-0:01:12,0.00154403,0.000772016
Trial     1,Arena 11,0:01:12-0:01:14,0.000618936,0.000309468
Trial     1,Arena 11,0:01:14-0:01:16,5.83379E-05,0.000029169
Trial     1,Arena 11,0:01:16-0:01:18,6.61818E-05,3.30909E-05
Trial     1,Arena 11,0:01:18-0:01:20,7.28446E-05,3.64223E-05
Trial     1,Arena 11,0:01:20-0:01:22,0.000512881,0.00025644
Trial     1,Arena 11,0:01:22-0:01:24,0.000664308,0.000332154
Trial     1,Arena 11,0:01:24-0:01:26,0.00035828,0.00017914
Trial     1,Arena 11,0:01:26-0:01:28,0.00232585,0.00116292
Trial     1,Arena 11,0:01:28-0:01:30,0.000733911,0.000366955
Trial     1,Arena 11,0:01:30-0:01:32,0.000872223,0.000436111
Trial     1,Arena 11,0:01:32-0:01:34,0.00100751,0.000503753
Trial     1,Arena 11,0:01:34-0:01:36,0.00162636,0.000813179
Trial     1,Arena 11,0:01:36-0:01:38,0.000139121,6.95607E-05
Trial     1,Arena 11,0:01:38-0:01:40,6.29206E-05,3.14603E-05
Trial     1,Arena 11,0:01:40-0:01:42,0.000149276,7.46381E-05
Trial     1,Arena 11,0:01:42-0:01:44,9.63218E-05,4.81609E-05
Trial     1,Arena 11,0:01:44-0:01:46,0.00102165,0.000510825
Trial     1,Arena 11,0:01:46-0:01:48,0.000469457,0.000234729
Trial     1,Arena 11,0:01:48-0:01:50,0.00119862,0.00059931
Trial     1,Arena 11,0:01:50-0:01:52,0.000595006,0.000297503
Trial     1,Arena 11,0:01:52-0:01:54,0.00010198,5.09898E-05
Trial     1,Arena 11,0:01:54-0:01:56,0.000126075,6.30377E-05
Trial     1,Arena 11,0:01:56-0:01:58,4.67906E-05,2.33953E-05
Trial     1,Arena 11,0:01:58-0:02:00,5.46574E-05,2.73287E-05
Trial     1,Arena 11,0:02:00-0:02:02,2.72021E-05,5.44043E-05
Trial     1,Arena 12,0:00:00-0:00:02,3.33707E-05,6.67414E-05
Trial     1,Arena 12,0:00:02-0:00:04,0.000557216,0.000278608
Trial     1,Arena 12,0:00:04-0:00:06,0.00016031,8.01552E-05
Trial     1,Arena 12,0:00:06-0:00:08,0.000135433,6.77165E-05
Trial     1,Arena 12,0:00:08-0:00:10,0.000249982,0.000124991
Trial     1,Arena 12,0:00:10-0:00:12,0.000107504,5.37521E-05
Trial     1,Arena 12,0:00:12-0:00:14,0.000129389,6.46944E-05
Trial     1,Arena 12,0:00:14-0:00:16,0.000068576,0.000034288
Trial     1,Arena 12,0:00:16-0:00:18,0.000082333,4.11665E-05
Trial     1,Arena 12,0:00:18-0:00:20,9.14339E-05,4.57169E-05
Trial     1,Arena 12,0:00:20-0:00:22,0.00151279,0.000756395
Trial     1,Arena 12,0:00:22-0:00:24,0.000553385,0.000276692
Trial     1,Arena 12,0:00:24-0:00:26,0.00129668,0.000648338
Trial     1,Arena 12,0:00:26-0:00:28,0.00164678,0.000823389
Trial     1,Arena 12,0:00:28-0:00:30,0.00240257,0.00120129
Trial     1,Arena 12,0:00:30-0:00:32,0.001236,0.000618001
Trial     1,Arena 12,0:00:32-0:00:34,0.00129516,0.000647579
Trial     1,Arena 12,0:00:34-0:00:36,0.00235753,0.00117876
Trial     1,Arena 12,0:00:36-0:00:38,0.00238051,0.00119025
Trial     1,Arena 12,0:00:38-0:00:40,0.000098514,0.000049257
Trial     1,Arena 12,0:00:40-0:00:42,0.00115787,0.000578934
Trial     1,Arena 12,0:00:42-0:00:44,0.000155406,7.77029E-05
Trial     1,Arena 12,0:00:44-0:00:46,0.000332459,0.00016623
Trial     1,Arena 12,0:00:46-0:00:48,0.00027685,0.000138425
Trial     1,Arena 12,0:00:48-0:00:50,0.000459544,0.000229772
Trial     1,Arena 12,0:00:50-0:00:52,0.000082684,0.000041342
Trial     1,Arena 12,0:00:52-0:00:54,0.00044413,0.000222065
Trial     1,Arena 12,0:00:54-0:00:56,0.00343127,0.00171563
Trial     1,Arena 12,0:00:56-0:00:58,0.000252975,0.000126487
Trial     1,Arena 12,0:00:58-0:01:00,5.49484E-05,2.74742E-05
Trial     1,Arena 12,0:01:00-0:01:02,6.99911E-05,3.49956E-05
Trial     1,Arena 12,0:01:02-0:01:04,0.00144004,0.000720021
Trial     1,Arena 12,0:01:04-0:01:06,0.000282735,0.000141367
Trial     1,Arena 12,0:01:06-0:01:08,0.00251087,0.00125543
Trial     1,Arena 12,0:01:08-0:01:10,0.0012797,0.000639848
Trial     1,Arena 12,0:01:10-0:01:12,0.000702879,0.000351439
Trial     1,Arena 12,0:01:12-0:01:14,7.48415E-05,3.74207E-05
Trial     1,Arena 12,0:01:14-0:01:16,0.000430945,0.000215473
Trial     1,Arena 12,0:01:16-0:01:18,0.000644157,0.000322078
Trial     1,Arena 12,0:01:18-0:01:20,0.00179946,0.000899732
Trial     1,Arena 12,0:01:20-0:01:22,0.000148589,7.42947E-05
Trial     1,Arena 12,0:01:22-0:01:24,5.62081E-05,2.81041E-05
Trial     1,Arena 12,0:01:24-0:01:26,0.00055895,0.000279475
Trial     1,Arena 12,0:01:26-0:01:28,0.00117154,0.00058577
Trial     1,Arena 12,0:01:28-0:01:30,0.000175649,8.78246E-05
Trial     1,Arena 12,0:01:30-0:01:32,7.10729E-05,3.55365E-05
Trial     1,Arena 12,0:01:32-0:01:34,0.00426487,0.00213244
Trial     1,Arena 12,0:01:34-0:01:36,0.000943595,0.000471797
Trial     1,Arena 12,0:01:36-0:01:38,0.00190851,0.000954254
Trial     1,Arena 12,0:01:38-0:01:40,0.00264067,0.00132033
Trial     1,Arena 12,0:01:40-0:01:42,0.000462862,0.000231431
Trial     1,Arena 12,0:01:42-0:01:44,0.00301476,0.00150738
Trial     1,Arena 12,0:01:44-0:01:46,0.00135085,0.000675424
Trial     1,Arena 12,0:01:46-0:01:48,0.00385468,0.00192734
Trial     1,Arena 12,0:01:48-0:01:50,0.00195761,0.000978807
Trial     1,Arena 12,0:01:50-0:01:52,0.00126032,0.000630159
Trial     1,Arena 12,0:01:52-0:01:54,0.00219584,0.00109792
Trial     1,Arena 12,0:01:54-0:01:56,0.000383515,0.000191757
Trial     1,Arena 12,0:01:56-0:01:58,0.000921653,0.000460826
Trial     1,Arena 12,0:01:58-0:02:00,0.000682602,0.000341301
Trial     1,Arena 12,0:02:00-0:02:02,0.000114242,0.000228483
Trial     1,Arena 13,0:00:00-0:00:02,3.98269E-06,7.96538E-06
Trial     1,Arena 13,0:00:02-0:00:04,0.000631154,0.000315577
Trial     1,Arena 13,0:00:04-0:00:06,0.000372967,0.000186484
Trial     1,Arena 13,0:00:06-0:00:08,0.000590037,0.000295018
Trial     1,Arena 13,0:00:08-0:00:10,7.85374E-05,3.92687E-05
Trial     1,Arena 13,0:00:10-0:00:12,0.000116141,5.80703E-05
Trial     1,Arena 13,0:00:12-0:00:14,0.000909114,0.000454557
Trial     1,Arena 13,0:00:14-0:00:16,0.000713459,0.00035673
Trial     1,Arena 13,0:00:16-0:00:18,0.00201834,0.00100917
Trial     1,Arena 13,0:00:18-0:00:20,0.00200868,0.00100434
Trial     1,Arena 13,0:00:20-0:00:22,0.000119627,5.98133E-05
Trial     1,Arena 13,0:00:22-0:00:24,0.0012604,0.000630199
Trial     1,Arena 13,0:00:24-0:00:26,0.000171242,0.000085621
Trial     1,Arena 13,0:00:26-0:00:28,0.000786318,0.000393159
Trial     1,Arena 13,0:00:28-0:00:30,0.000832609,0.000416304
Trial     1,Arena 13,0:00:30-0:00:32,0.00334359,0.00167179
Trial     1,Arena 13,0:00:32-0:00:34,0.00175604,0.000878019
Trial     1,Arena 13,0:00:34-0:00:36,0.00640179,0.00320089
Trial     1,Arena 13,0:00:36-0:00:38,0.000629446,0.000314723
